Datetime,Open,High,Low,Close,Adj Close,Volume
2024-05-09 10:02:00-04:00,183.63999938964844,183.64999389648438,183.57000732421875,183.6497039794922,183.6497039794922,84848
2024-05-09 10:03:00-04:00,183.63999938964844,183.63999938964844,183.4080047607422,183.4149932861328,183.4149932861328,159013
2024-05-09 10:04:00-04:00,183.4199981689453,183.50990295410156,183.3699951171875,183.4799041748047,183.4799041748047,143379
2024-05-09 10:05:00-04:00,183.49000549316406,183.5,183.27999877929688,183.34230041503906,183.34230041503906,127085
2024-05-09 10:06:00-04:00,183.33999633789062,183.42999267578125,183.3000030517578,183.41000366210938,183.41000366210938,111240
2024-05-09 10:07:00-04:00,183.4199981689453,183.4499969482422,183.36000061035156,183.41000366210938,183.41000366210938,79974
2024-05-09 10:08:00-04:00,183.41009521484375,183.4199981689453,183.30999755859375,183.30999755859375,183.30999755859375,105175
2024-05-09 10:09:00-04:00,183.30999755859375,183.3699951171875,183.20379638671875,183.20379638671875,183.20379638671875,105736
2024-05-09 10:10:00-04:00,183.2050018310547,183.50999450683594,183.20010375976562,183.49000549316406,183.49000549316406,173944
2024-05-09 10:11:00-04:00,183.47900390625,183.5500030517578,183.4149932861328,183.4499969482422,183.4499969482422,123047
2024-05-09 10:12:00-04:00,183.4499969482422,183.56500244140625,183.4342041015625,183.44000244140625,183.44000244140625,108707
2024-05-09 10:13:00-04:00,183.4499969482422,183.49000549316406,183.4199981689453,183.4199981689453,183.4199981689453,87670
2024-05-09 10:14:00-04:00,183.42909240722656,183.44000244140625,183.3699951171875,183.4199981689453,183.4199981689453,87348
2024-05-09 10:15:00-04:00,183.4149932861328,183.4398956298828,183.36000061035156,183.42999267578125,183.42999267578125,86658
2024-05-09 10:16:00-04:00,183.43310546875,183.5399932861328,183.41659545898438,183.52999877929688,183.52999877929688,102783
2024-05-09 10:17:00-04:00,183.5343017578125,183.5500030517578,183.4949951171875,183.52000427246094,183.52000427246094,174660
2024-05-09 10:18:00-04:00,183.52999877929688,183.5500030517578,183.5,183.50379943847656,183.50379943847656,179134
2024-05-09 10:19:00-04:00,183.5126953125,183.52000427246094,183.2801055908203,183.3262939453125,183.3262939453125,139734
2024-05-09 10:20:00-04:00,183.32009887695312,183.39999389648438,183.32009887695312,183.33999633789062,183.33999633789062,87290
2024-05-09 10:21:00-04:00,183.35000610351562,183.3699951171875,183.2902069091797,183.3699951171875,183.3699951171875,61322
2024-05-09 10:22:00-04:00,183.3699951171875,183.47999572753906,183.3699951171875,183.47000122070312,183.47000122070312,81650
2024-05-09 10:23:00-04:00,183.47000122070312,183.5399932861328,183.4600067138672,183.5305938720703,183.5305938720703,95675
2024-05-09 10:24:00-04:00,183.52999877929688,183.5800018310547,183.4199981689453,183.4499969482422,183.4499969482422,104644
2024-05-09 10:25:00-04:00,183.44000244140625,183.47079467773438,183.41000366210938,183.44500732421875,183.44500732421875,64292
2024-05-09 10:26:00-04:00,183.4499969482422,183.55999755859375,183.4199981689453,183.5500030517578,183.5500030517578,86900
2024-05-09 10:27:00-04:00,183.54010009765625,183.5449981689453,183.42999267578125,183.44500732421875,183.44500732421875,82605
2024-05-09 10:28:00-04:00,183.44000244140625,183.4600067138672,183.32620239257812,183.360107421875,183.360107421875,86178
2024-05-09 10:29:00-04:00,183.36500549316406,183.43569946289062,183.3614959716797,183.4199981689453,183.4199981689453,86839
2024-05-09 10:30:00-04:00,183.4250030517578,183.44500732421875,183.375,183.40269470214844,183.40269470214844,47565
2024-05-09 10:31:00-04:00,183.41000366210938,183.5,183.39999389648438,183.4499969482422,183.4499969482422,84997
2024-05-09 10:32:00-04:00,183.4600067138672,183.47000122070312,183.25999450683594,183.3300018310547,183.3300018310547,77904
2024-05-09 10:33:00-04:00,183.33990478515625,183.3800048828125,183.30999755859375,183.36000061035156,183.36000061035156,75503
2024-05-09 10:34:00-04:00,183.36500549316406,183.4199981689453,183.3350067138672,183.3800048828125,183.3800048828125,69048
2024-05-09 10:35:00-04:00,183.3800048828125,183.54820251464844,183.3800048828125,183.5399932861328,183.5399932861328,108579
2024-05-09 10:36:00-04:00,183.5449981689453,183.5800018310547,183.5,183.57000732421875,183.57000732421875,93275
2024-05-09 10:37:00-04:00,183.5749969482422,183.63519287109375,183.5216064453125,183.6300048828125,183.6300048828125,155785
2024-05-09 10:38:00-04:00,183.63999938964844,183.80999755859375,183.6300048828125,183.75999450683594,183.75999450683594,232307
2024-05-09 10:39:00-04:00,183.77000427246094,183.85000610351562,183.75010681152344,183.78500366210938,183.78500366210938,282696
2024-05-09 10:40:00-04:00,183.7899932861328,183.80999755859375,183.72999572753906,183.80880737304688,183.80880737304688,122860
2024-05-09 10:41:00-04:00,183.80499267578125,183.86000061035156,183.78030395507812,183.85499572753906,183.85499572753906,125385
2024-05-09 10:42:00-04:00,183.85679626464844,183.85679626464844,183.7100067138672,183.72500610351562,183.72500610351562,104914
2024-05-09 10:43:00-04:00,183.72500610351562,183.80999755859375,183.71499633789062,183.77499389648438,183.77499389648438,129152
2024-05-09 10:44:00-04:00,183.77499389648438,183.82000732421875,183.72999572753906,183.76370239257812,183.76370239257812,90406
2024-05-09 10:45:00-04:00,183.76499938964844,183.76499938964844,183.52000427246094,183.57009887695312,183.57009887695312,159602
2024-05-09 10:46:00-04:00,183.5760955810547,183.6199951171875,183.5500030517578,183.59190368652344,183.59190368652344,92296
2024-05-09 10:47:00-04:00,183.58999633789062,183.60000610351562,183.4149932861328,183.4149932861328,183.4149932861328,120339
2024-05-09 10:48:00-04:00,183.41799926757812,183.41799926757812,183.35000610351562,183.39999389648438,183.39999389648438,90270
2024-05-09 10:49:00-04:00,183.39439392089844,183.39439392089844,183.22000122070312,183.2550048828125,183.2550048828125,124636
2024-05-09 10:50:00-04:00,183.2550048828125,183.39999389648438,183.2550048828125,183.39669799804688,183.39669799804688,103626
2024-05-09 10:51:00-04:00,183.39500427246094,183.4250030517578,183.33999633789062,183.35000610351562,183.35000610351562,87579
2024-05-09 10:52:00-04:00,183.35000610351562,183.36000061035156,183.25,183.30999755859375,183.30999755859375,77426
2024-05-09 10:53:00-04:00,183.31500244140625,183.36000061035156,183.26499938964844,183.3000946044922,183.3000946044922,65018
2024-05-09 10:54:00-04:00,183.30999755859375,183.35000610351562,183.2550048828125,183.35000610351562,183.35000610351562,81661
2024-05-09 10:55:00-04:00,183.3699951171875,183.3800048828125,183.1999969482422,183.25999450683594,183.25999450683594,117540
2024-05-09 10:56:00-04:00,183.25999450683594,183.32000732421875,183.2100067138672,183.21499633789062,183.21499633789062,111589
2024-05-09 10:57:00-04:00,183.21499633789062,183.5,183.16000366210938,183.17999267578125,183.17999267578125,403577
2024-05-09 10:58:00-04:00,183.17880249023438,183.29989624023438,183.11000061035156,183.27000427246094,183.27000427246094,116221
2024-05-09 10:59:00-04:00,183.2449951171875,183.3000030517578,183.2301025390625,183.29989624023438,183.29989624023438,67579
2024-05-09 11:00:00-04:00,183.3000030517578,183.3000030517578,183.25,183.2790069580078,183.2790069580078,70752
2024-05-09 11:01:00-04:00,183.27999877929688,183.3000030517578,183.24000549316406,183.25,183.25,49925
2024-05-09 11:02:00-04:00,183.24000549316406,183.35000610351562,183.24000549316406,183.3249969482422,183.3249969482422,60143
2024-05-09 11:03:00-04:00,183.3300018310547,183.3300018310547,183.24000549316406,183.27999877929688,183.27999877929688,64952
2024-05-09 11:04:00-04:00,183.2877960205078,183.35000610351562,183.27499389648438,183.3249969482422,183.3249969482422,57220
2024-05-09 11:05:00-04:00,183.3249969482422,183.3300018310547,183.2738037109375,183.3157958984375,183.3157958984375,72717
2024-05-09 11:06:00-04:00,183.31820678710938,183.39999389648438,183.3000946044922,183.3350067138672,183.3350067138672,112997
2024-05-09 11:07:00-04:00,183.3300018310547,183.47000122070312,183.32000732421875,183.42999267578125,183.42999267578125,102384
2024-05-09 11:08:00-04:00,183.42999267578125,183.42999267578125,183.39999389648438,183.41949462890625,183.41949462890625,46057
2024-05-09 11:09:00-04:00,183.41830444335938,183.4499969482422,183.39999389648438,183.4149932861328,183.4149932861328,58570
2024-05-09 11:10:00-04:00,183.41000366210938,183.49000549316406,183.39999389648438,183.48680114746094,183.48680114746094,71698
2024-05-09 11:11:00-04:00,183.4897003173828,183.57000732421875,183.47999572753906,183.50010681152344,183.50010681152344,74443
2024-05-09 11:12:00-04:00,183.5050048828125,183.50999450683594,183.43499755859375,183.43499755859375,183.43499755859375,49717
2024-05-09 11:13:00-04:00,183.42999267578125,183.4600067138672,183.39999389648438,183.40769958496094,183.40769958496094,70240
2024-05-09 11:14:00-04:00,183.39999389648438,183.44509887695312,183.39999389648438,183.44500732421875,183.44500732421875,38442
2024-05-09 11:15:00-04:00,183.4499969482422,183.53500366210938,183.44500732421875,183.52999877929688,183.52999877929688,50687
2024-05-09 11:16:00-04:00,183.52450561523438,183.52999877929688,183.42999267578125,183.47000122070312,183.47000122070312,46684
2024-05-09 11:17:00-04:00,183.47999572753906,183.48890686035156,183.4199981689453,183.45790100097656,183.45790100097656,42731
2024-05-09 11:18:00-04:00,183.4600067138672,183.5198974609375,183.44000244140625,183.50909423828125,183.50909423828125,51626
2024-05-09 11:19:00-04:00,183.50999450683594,183.5500030517578,183.4949951171875,183.53500366210938,183.53500366210938,70864
2024-05-09 11:20:00-04:00,183.53500366210938,183.6300048828125,183.53500366210938,183.625,183.625,68668
2024-05-09 11:21:00-04:00,183.62989807128906,183.6699981689453,183.6199951171875,183.6699981689453,183.6699981689453,76740
2024-05-09 11:22:00-04:00,183.6649932861328,183.74839782714844,183.6300048828125,183.7449951171875,183.7449951171875,177665
2024-05-09 11:23:00-04:00,183.7449951171875,183.75,183.67999267578125,183.69500732421875,183.69500732421875,65294
2024-05-09 11:24:00-04:00,183.6999053955078,183.6999969482422,183.65499877929688,183.6923065185547,183.6923065185547,50055
2024-05-09 11:25:00-04:00,183.69009399414062,183.6999969482422,183.61000061035156,183.61500549316406,183.61500549316406,84014
2024-05-09 11:26:00-04:00,183.61500549316406,183.625,183.52999877929688,183.52999877929688,183.52999877929688,124473
2024-05-09 11:27:00-04:00,183.53799438476562,183.5749969482422,183.53500366210938,183.55499267578125,183.55499267578125,61028
2024-05-09 11:28:00-04:00,183.55999755859375,183.63999938964844,183.55999755859375,183.6300048828125,183.6300048828125,102263
2024-05-09 11:29:00-04:00,183.6300048828125,183.65499877929688,183.61500549316406,183.63999938964844,183.63999938964844,61445
2024-05-09 11:30:00-04:00,183.64999389648438,183.6999969482422,183.64999389648438,183.69009399414062,183.69009399414062,49248
2024-05-09 11:31:00-04:00,183.6999969482422,183.7100067138672,183.63999938964844,183.65499877929688,183.65499877929688,80369
2024-05-09 11:32:00-04:00,183.65499877929688,183.66000366210938,183.57000732421875,183.61500549316406,183.61500549316406,188783
2024-05-09 11:33:00-04:00,183.6186065673828,183.7899932861328,183.6186065673828,183.78990173339844,183.78990173339844,126934
2024-05-09 11:34:00-04:00,183.7899932861328,183.7899932861328,183.72999572753906,183.73500061035156,183.73500061035156,213062
2024-05-09 11:35:00-04:00,183.7332000732422,183.74000549316406,183.6999969482422,183.72999572753906,183.72999572753906,78274
2024-05-09 11:36:00-04:00,183.72500610351562,183.74000549316406,183.6999969482422,183.72000122070312,183.72000122070312,136264
2024-05-09 11:37:00-04:00,183.7299041748047,183.7899932861328,183.72000122070312,183.77999877929688,183.77999877929688,61446
2024-05-09 11:38:00-04:00,183.7740020751953,183.7899932861328,183.75999450683594,183.78500366210938,183.78500366210938,54466
2024-05-09 11:39:00-04:00,183.7899932861328,183.7899932861328,183.6999969482422,183.72999572753906,183.72999572753906,59002
2024-05-09 11:40:00-04:00,183.73170471191406,183.77499389648438,183.72999572753906,183.7698974609375,183.7698974609375,61812
2024-05-09 11:41:00-04:00,183.77499389648438,183.7899932861328,183.72999572753906,183.7550048828125,183.7550048828125,48658
2024-05-09 11:42:00-04:00,183.7550048828125,183.83999633789062,183.7550048828125,183.83990478515625,183.83990478515625,98823
2024-05-09 11:43:00-04:00,183.83970642089844,183.83970642089844,183.6999969482422,183.7698974609375,183.7698974609375,182856
2024-05-09 11:44:00-04:00,183.77000427246094,183.8000030517578,183.75,183.76499938964844,183.76499938964844,115293
2024-05-09 11:45:00-04:00,183.76499938964844,183.77000427246094,183.6699981689453,183.73989868164062,183.73989868164062,58302
2024-05-09 11:46:00-04:00,183.7301025390625,183.7449951171875,183.6300048828125,183.6719970703125,183.6719970703125,52005
2024-05-09 11:47:00-04:00,183.6699981689453,183.69000244140625,183.65029907226562,183.6750030517578,183.6750030517578,84175
2024-05-09 11:48:00-04:00,183.67999267578125,183.69000244140625,183.6501007080078,183.66000366210938,183.66000366210938,46538
2024-05-09 11:49:00-04:00,183.64999389648438,183.7100067138672,183.6199951171875,183.68499755859375,183.68499755859375,69520
2024-05-09 11:50:00-04:00,183.68499755859375,183.7100067138672,183.6649932861328,183.7050018310547,183.7050018310547,116332
2024-05-09 11:51:00-04:00,183.7050018310547,183.74000549316406,183.69000244140625,183.72000122070312,183.72000122070312,54478
2024-05-09 11:52:00-04:00,183.71170043945312,183.73880004882812,183.7100067138672,183.73500061035156,183.73500061035156,28618
2024-05-09 11:53:00-04:00,183.73399353027344,183.7501983642578,183.689697265625,183.7501983642578,183.7501983642578,71102
2024-05-09 11:54:00-04:00,183.75,183.75999450683594,183.71499633789062,183.7324981689453,183.7324981689453,30767
2024-05-09 11:55:00-04:00,183.7375030517578,183.7375030517578,183.67999267578125,183.7050018310547,183.7050018310547,48334
2024-05-09 11:56:00-04:00,183.6999969482422,183.7100067138672,183.6649932861328,183.6750030517578,183.6750030517578,59060
2024-05-09 11:57:00-04:00,183.6750030517578,183.6999969482422,183.65499877929688,183.6750030517578,183.6750030517578,42361
2024-05-09 11:58:00-04:00,183.6750030517578,183.6750030517578,183.60000610351562,183.60499572753906,183.60499572753906,60780
2024-05-09 11:59:00-04:00,183.60800170898438,183.60800170898438,183.51499938964844,183.54100036621094,183.54100036621094,77889
2024-05-09 12:00:00-04:00,183.5500030517578,183.5500030517578,183.4499969482422,183.4801025390625,183.4801025390625,143352
2024-05-09 12:01:00-04:00,183.47500610351562,183.5399932861328,183.4499969482422,183.5,183.5,86937
2024-05-09 12:02:00-04:00,183.5050048828125,183.57989501953125,183.4550018310547,183.5449981689453,183.5449981689453,66194
2024-05-09 12:03:00-04:00,183.54580688476562,183.6199951171875,183.5449981689453,183.61500549316406,183.61500549316406,66607
2024-05-09 12:04:00-04:00,183.6199951171875,183.63999938964844,183.5500030517578,183.57000732421875,183.57000732421875,93170
2024-05-09 12:05:00-04:00,183.55999755859375,183.59500122070312,183.44500732421875,183.4600067138672,183.4600067138672,56291
2024-05-09 12:06:00-04:00,183.4499969482422,183.50840759277344,183.44000244140625,183.50840759277344,183.50840759277344,63048
2024-05-09 12:07:00-04:00,183.5045928955078,183.50999450683594,183.43499755859375,183.50999450683594,183.50999450683594,47517
2024-05-09 12:08:00-04:00,183.50999450683594,183.53720092773438,183.50770568847656,183.52000427246094,183.52000427246094,47111
2024-05-09 12:09:00-04:00,183.52499389648438,183.57000732421875,183.52499389648438,183.5596923828125,183.5596923828125,54407
2024-05-09 12:10:00-04:00,183.55999755859375,183.5850067138672,183.52000427246094,183.55670166015625,183.55670166015625,45540
2024-05-09 12:11:00-04:00,183.54010009765625,183.5850067138672,183.52999877929688,183.52999877929688,183.52999877929688,42281
2024-05-09 12:12:00-04:00,183.52499389648438,183.57000732421875,183.52000427246094,183.5399932861328,183.5399932861328,73461
2024-05-09 12:13:00-04:00,183.5399932861328,183.6199951171875,183.52999877929688,183.5886993408203,183.5886993408203,48192
2024-05-09 12:14:00-04:00,183.5886993408203,183.64500427246094,183.5850067138672,183.64500427246094,183.64500427246094,42913
2024-05-09 12:15:00-04:00,183.64500427246094,183.69000244140625,183.63999938964844,183.67010498046875,183.67010498046875,57747
2024-05-09 12:16:00-04:00,183.67999267578125,183.74000549316406,183.6699981689453,183.74000549316406,183.74000549316406,58079
2024-05-09 12:17:00-04:00,183.73500061035156,183.8000030517578,183.73500061035156,183.74989318847656,183.74989318847656,73094
2024-05-09 12:18:00-04:00,183.75,183.77999877929688,183.7449951171875,183.7550048828125,183.7550048828125,33604
2024-05-09 12:19:00-04:00,183.75,183.75999450683594,183.6750030517578,183.69500732421875,183.69500732421875,65574
2024-05-09 12:20:00-04:00,183.69500732421875,183.72000122070312,183.67999267578125,183.7100067138672,183.7100067138672,42761
2024-05-09 12:21:00-04:00,183.71640014648438,183.72500610351562,183.6699981689453,183.67999267578125,183.67999267578125,151754
2024-05-09 12:22:00-04:00,183.68499755859375,183.69000244140625,183.64500427246094,183.6750030517578,183.6750030517578,43996
2024-05-09 12:23:00-04:00,183.67979431152344,183.6999969482422,183.67010498046875,183.6999969482422,183.6999969482422,35859
2024-05-09 12:24:00-04:00,183.69500732421875,183.72999572753906,183.69000244140625,183.716796875,183.716796875,24748
2024-05-09 12:25:00-04:00,183.72000122070312,183.72999572753906,183.6999969482422,183.7050018310547,183.7050018310547,39783
2024-05-09 12:26:00-04:00,183.6999969482422,183.72999572753906,183.6602020263672,183.6649932861328,183.6649932861328,52006
2024-05-09 12:27:00-04:00,183.66000366210938,183.72579956054688,183.66000366210938,183.6999969482422,183.6999969482422,28559
2024-05-09 12:28:00-04:00,183.69000244140625,183.69000244140625,183.6300048828125,183.635498046875,183.635498046875,36612
2024-05-09 12:29:00-04:00,183.63009643554688,183.63999938964844,183.59500122070312,183.60499572753906,183.60499572753906,56829
2024-05-09 12:30:00-04:00,183.60499572753906,183.6300048828125,183.5814971923828,183.625,183.625,28114
2024-05-09 12:31:00-04:00,183.6199951171875,183.67999267578125,183.6199951171875,183.65499877929688,183.65499877929688,24259
2024-05-09 12:32:00-04:00,183.65499877929688,183.67999267578125,183.64999389648438,183.6685028076172,183.6685028076172,32016
2024-05-09 12:33:00-04:00,183.66000366210938,183.6750030517578,183.60499572753906,183.60499572753906,183.60499572753906,41056
2024-05-09 12:34:00-04:00,183.60499572753906,183.60499572753906,183.53990173339844,183.5944061279297,183.5944061279297,69380
2024-05-09 12:35:00-04:00,183.59500122070312,183.69000244140625,183.56500244140625,183.69000244140625,183.69000244140625,61292
2024-05-09 12:36:00-04:00,183.69500732421875,183.75,183.69500732421875,183.7449951171875,183.7449951171875,60751
2024-05-09 12:37:00-04:00,183.7415008544922,183.75,183.72000122070312,183.7449951171875,183.7449951171875,49787
2024-05-09 12:38:00-04:00,183.73500061035156,183.7449951171875,183.72500610351562,183.7382049560547,183.7382049560547,35474
2024-05-09 12:39:00-04:00,183.73500061035156,183.76499938964844,183.72500610351562,183.7449951171875,183.7449951171875,172066
2024-05-09 12:40:00-04:00,183.7301025390625,183.75,183.70269775390625,183.71499633789062,183.71499633789062,33179
2024-05-09 12:41:00-04:00,183.7104949951172,183.75,183.7100067138672,183.7449951171875,183.7449951171875,48428
2024-05-09 12:42:00-04:00,183.7449951171875,183.75,183.72000122070312,183.72500610351562,183.72500610351562,17581
2024-05-09 12:43:00-04:00,183.72500610351562,183.72999572753906,183.6999969482422,183.72999572753906,183.72999572753906,39234
2024-05-09 12:44:00-04:00,183.72999572753906,183.7899932861328,183.72000122070312,183.7801055908203,183.7801055908203,42350
2024-05-09 12:45:00-04:00,183.78759765625,183.88999938964844,183.77999877929688,183.88499450683594,183.88499450683594,107140
2024-05-09 12:46:00-04:00,183.88009643554688,183.91990661621094,183.8800048828125,183.89500427246094,183.89500427246094,358192
2024-05-09 12:47:00-04:00,183.8990020751953,183.91000366210938,183.80990600585938,183.81500244140625,183.81500244140625,54502
2024-05-09 12:48:00-04:00,183.82000732421875,183.82000732421875,183.7899932861328,183.8175048828125,183.8175048828125,63721
2024-05-09 12:49:00-04:00,183.82000732421875,183.91000366210938,183.80999755859375,183.89500427246094,183.89500427246094,70611
2024-05-09 12:50:00-04:00,183.89500427246094,183.99000549316406,183.89500427246094,183.9199981689453,183.9199981689453,164922
2024-05-09 12:51:00-04:00,183.91769409179688,183.9199981689453,183.86500549316406,183.88499450683594,183.88499450683594,48029
2024-05-09 12:52:00-04:00,183.88499450683594,183.94000244140625,183.8800048828125,183.9250030517578,183.9250030517578,38230
2024-05-09 12:53:00-04:00,183.9250030517578,183.9600067138672,183.9199981689453,183.9499969482422,183.9499969482422,48388
2024-05-09 12:54:00-04:00,183.94500732421875,183.9550018310547,183.89999389648438,183.89999389648438,183.89999389648438,41721
2024-05-09 12:55:00-04:00,183.90499877929688,183.97999572753906,183.89999389648438,183.96499633789062,183.96499633789062,59057
2024-05-09 12:56:00-04:00,183.96499633789062,183.97000122070312,183.90859985351562,183.91000366210938,183.91000366210938,56611
2024-05-09 12:57:00-04:00,183.91720581054688,183.97999572753906,183.9149932861328,183.94920349121094,183.94920349121094,46092
2024-05-09 12:58:00-04:00,183.9550018310547,184.0500030517578,183.94000244140625,183.98989868164062,183.98989868164062,326083
2024-05-09 12:59:00-04:00,183.97999572753906,184.0240020751953,183.94000244140625,184.02000427246094,184.02000427246094,54747
2024-05-09 13:00:00-04:00,184.02000427246094,184.05999755859375,183.99000549316406,184.01499938964844,184.01499938964844,99097
2024-05-09 13:01:00-04:00,184.01609802246094,184.13999938964844,183.9600067138672,184.110107421875,184.110107421875,332941
2024-05-09 13:02:00-04:00,184.11500549316406,184.1300048828125,184.02000427246094,184.07569885253906,184.07569885253906,71270
2024-05-09 13:03:00-04:00,184.0800018310547,184.1300048828125,184.0500030517578,184.11000061035156,184.11000061035156,59874
2024-05-09 13:04:00-04:00,184.09620666503906,184.11000061035156,184.08999633789062,184.10000610351562,184.10000610351562,62824
2024-05-09 13:05:00-04:00,184.10000610351562,184.10000610351562,184.00999450683594,184.02000427246094,184.02000427246094,48974
2024-05-09 13:06:00-04:00,184.02000427246094,184.0500030517578,183.99000549316406,184.02000427246094,184.02000427246094,63065
2024-05-09 13:07:00-04:00,184.02499389648438,184.0500030517578,184.0200958251953,184.0200958251953,184.0200958251953,46390
2024-05-09 13:08:00-04:00,184.02499389648438,184.0500030517578,184.02000427246094,184.0399932861328,184.0399932861328,41801
2024-05-09 13:09:00-04:00,184.0449981689453,184.04849243164062,183.92999267578125,184.0198974609375,184.0198974609375,56205
2024-05-09 13:10:00-04:00,184.01499938964844,184.02999877929688,183.97500610351562,183.99859619140625,183.99859619140625,62833
2024-05-09 13:11:00-04:00,183.9949951171875,184.0399932861328,183.9949951171875,184.0198974609375,184.0198974609375,42035
2024-05-09 13:12:00-04:00,184.01519775390625,184.0800018310547,184.01499938964844,184.06500244140625,184.06500244140625,99190
2024-05-09 13:13:00-04:00,184.07000732421875,184.16000366210938,184.06500244140625,184.14500427246094,184.14500427246094,76020
2024-05-09 13:14:00-04:00,184.14500427246094,184.14999389648438,184.07000732421875,184.07850646972656,184.07850646972656,51709
2024-05-09 13:15:00-04:00,184.0749969482422,184.0800018310547,184.02999877929688,184.0500030517578,184.0500030517578,55598
2024-05-09 13:16:00-04:00,184.0399932861328,184.0500030517578,183.97999572753906,183.99000549316406,183.99000549316406,77254
2024-05-09 13:17:00-04:00,183.99000549316406,184.07000732421875,183.98899841308594,184.05029296875,184.05029296875,39033
2024-05-09 13:18:00-04:00,184.0500946044922,184.0670928955078,184.02499389648438,184.03500366210938,184.03500366210938,37904
2024-05-09 13:19:00-04:00,184.03500366210938,184.47999572753906,184.02000427246094,184.30999755859375,184.30999755859375,384329
2024-05-09 13:20:00-04:00,184.30999755859375,184.39999389648438,183.9199981689453,184.0399932861328,184.0399932861328,472334
2024-05-09 13:21:00-04:00,184.04930114746094,184.1300048828125,183.89999389648438,183.9250030517578,183.9250030517578,182420
2024-05-09 13:22:00-04:00,183.9250030517578,184.1300048828125,183.88999938964844,184.12989807128906,184.12989807128906,184941
2024-05-09 13:23:00-04:00,184.1300048828125,184.2100067138672,184.02490234375,184.17999267578125,184.17999267578125,175601
