time,title,link,sentiment,sentiment_score
2024-05-15 20:19:18,Q1 2024 AEye Inc Earnings Call,https://finance.yahoo.com/news/q1-2024-aeye-inc-earnings-181918859.html,neutral,-0.8869526386260986
2024-05-15 11:01:15,AEye Inc (LIDR) (Q1 2024) Earnings Call Transcript Highlights: Strategic Partnerships and ...,https://finance.yahoo.com/news/aeye-inc-lidr-q1-2024-090115212.html,positive,0.653495728969574
2024-05-14 22:10:00,AEye Reports First Quarter 2024 Results,https://finance.yahoo.com/news/aeye-reports-first-quarter-2024-201000766.html,positive,0.9345762729644775
2024-05-14 22:05:00,"AEye, Accelight Technologies, and LighTekton Co. Announce Partnership to Bring Lidar Solutions to China",https://finance.yahoo.com/news/aeye-accelight-technologies-lightekton-co-200500690.html,positive,0.7788465619087219
